298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.45,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.35,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.45,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.35,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.45,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.35,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.45,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.35,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.45,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.35,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.45,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.35,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.7,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.65,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.6,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.55,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
