0,0.00000006,0.00000004,0,0.00000004,0.00000006,0,0,0
0,0.00000006,0.00000004,1.25E-09,0.00000004,5.75E-08,0,0,0
0,0.00000006,0.00000004,2.50E-09,0.00000004,0.000000055,0,0,0
0,0.00000006,0.00000004,3.75E-09,0.00000004,5.25E-08,0,0,0
0,0.00000006,0.00000004,0.000000005,0.00000004,0.00000005,0,0,0
0,0.00000006,0.00000004,6.25E-09,0.00000004,4.75E-08,0,0,0
0,0.00000006,0.00000004,7.50E-09,0.00000004,0.000000045,0,0,0
0,0.00000006,0.00000004,2.50E-09,0.000000035,0.00000006,0,0,0
0,0.00000006,0.00000004,3.75E-09,0.000000035,5.75E-08,0,0,0
0,0.00000006,0.00000004,0.000000005,0.000000035,0.000000055,0,0,0
0,0.00000006,0.00000004,6.25E-09,0.000000035,5.25E-08,0,0,0
0,0.00000006,0.00000004,7.50E-09,0.000000035,0.00000005,0,0,0
0,0.00000006,0.00000004,8.75E-09,0.000000035,4.75E-08,0,0,0
0,0.00000006,0.00000004,0.00000001,0.000000035,0.000000045,0,0,0
0,0.00000006,0.00000004,0.000000005,0.00000003,0.00000006,0,0,0
0,0.00000006,0.00000004,6.25E-09,0.00000003,5.75E-08,0,0,0
0,0.00000006,0.00000004,7.50E-09,0.00000003,0.000000055,0,0,0
0,0.00000006,0.00000004,8.75E-09,0.00000003,5.25E-08,0,0,0
0,0.00000006,0.00000004,0.00000001,0.00000003,0.00000005,0,0,0
0,0.00000006,0.00000004,1.13E-08,0.00000003,4.75E-08,0,0,0
0,0.00000006,0.00000004,1.25E-08,0.00000003,0.000000045,0,0,0
0,0.00000006,0.00000004,7.50E-09,0.000000025,0.00000006,0,0,0
0,0.00000006,0.00000004,8.75E-09,0.000000025,5.75E-08,0,0,0
0,0.00000006,0.00000004,0.00000001,0.000000025,0.000000055,0,0,0
0,0.00000006,0.00000004,1.13E-08,0.000000025,5.25E-08,0,0,0
0,0.00000006,0.00000004,1.25E-08,0.000000025,0.00000005,0,0,0
0,0.00000006,0.00000004,1.38E-08,0.000000025,4.75E-08,0,0,0
0,0.00000006,0.00000004,0.000000015,0.000000025,0.000000045,0,0,0
0,0.00000006,0.00000004,0.00000001,0.00000002,0.00000006,0,0,0
0,0.00000006,0.00000004,1.13E-08,0.00000002,5.75E-08,0,0,0
0,0.00000006,0.00000004,1.25E-08,0.00000002,0.000000055,0,0,0
0,0.00000006,0.00000004,1.38E-08,0.00000002,5.25E-08,0,0,0
0,0.00000006,0.00000004,0.000000015,0.00000002,0.00000005,0,0,0
0,0.00000006,0.00000004,1.63E-08,0.00000002,4.75E-08,0,0,0
0,0.00000006,0.00000004,1.75E-08,0.00000002,0.000000045,0,0,0
0,0.00000006,0.00000004,1.25E-08,0.000000015,0.00000006,0,0,0
0,0.00000006,0.00000004,1.38E-08,0.000000015,5.75E-08,0,0,0
0,0.00000006,0.00000004,0.000000015,0.000000015,0.000000055,0,0,0
0,0.00000006,0.00000004,1.63E-08,0.000000015,5.25E-08,0,0,0
0,0.00000006,0.00000004,1.75E-08,0.000000015,0.00000005,0,0,0
0,0.00000006,0.00000004,1.88E-08,0.000000015,4.75E-08,0,0,0
0,0.00000006,0.00000004,0.00000002,0.000000015,0.000000045,0,0,0
0,0.00000006,0.00000004,0.000000015,0.00000001,0.00000006,0,0,0
0,0.00000006,0.00000004,1.63E-08,0.00000001,5.75E-08,0,0,0
0,0.00000006,0.00000004,1.75E-08,0.00000001,0.000000055,0,0,0
0,0.00000006,0.00000004,1.88E-08,0.00000001,5.25E-08,0,0,0
0,0.00000006,0.00000004,0.00000002,0.00000001,0.00000005,0,0,0
0,0.00000006,0.00000004,2.13E-08,0.00000001,4.75E-08,0,0,0
0,0.00000006,0.00000004,2.25E-08,0.00000001,0.000000045,0,0,0
0,0.000000065,0.000000035,0,0.00000004,0.00000006,0,0,0
0,0.000000065,0.000000035,1.25E-09,0.00000004,5.75E-08,0,0,0
0,0.000000065,0.000000035,2.50E-09,0.00000004,0.000000055,0,0,0
0,0.000000065,0.000000035,3.75E-09,0.00000004,5.25E-08,0,0,0
0,0.000000065,0.000000035,0.000000005,0.00000004,0.00000005,0,0,0
0,0.000000065,0.000000035,6.25E-09,0.00000004,4.75E-08,0,0,0
0,0.000000065,0.000000035,7.50E-09,0.00000004,0.000000045,0,0,0
0,0.000000065,0.000000035,2.50E-09,0.000000035,0.00000006,0,0,0
0,0.000000065,0.000000035,3.75E-09,0.000000035,5.75E-08,0,0,0
0,0.000000065,0.000000035,0.000000005,0.000000035,0.000000055,0,0,0
0,0.000000065,0.000000035,6.25E-09,0.000000035,5.25E-08,0,0,0
0,0.000000065,0.000000035,7.50E-09,0.000000035,0.00000005,0,0,0
0,0.000000065,0.000000035,8.75E-09,0.000000035,4.75E-08,0,0,0
0,0.000000065,0.000000035,0.00000001,0.000000035,0.000000045,0,0,0
0,0.000000065,0.000000035,0.000000005,0.00000003,0.00000006,0,0,0
0,0.000000065,0.000000035,6.25E-09,0.00000003,5.75E-08,0,0,0
0,0.000000065,0.000000035,7.50E-09,0.00000003,0.000000055,0,0,0
0,0.000000065,0.000000035,8.75E-09,0.00000003,5.25E-08,0,0,0
